Events for energy 1790.077754 GeV:
Cross section pb: 5.64919546984251
Total number of events: 999944

pid = -11, p = (-0.442234214668431, 3.1956590143176697, 970.2448812138913, 970.2502446944579), Parent_PIDs = (-11, 90), theta = 0.003325038418786574, phi = 1.7083088671011477
pid = -11, p = (-3.747337850195164, -5.039953734062356, 630.1890687520292, 630.2203630869253), Parent_PIDs = (-11, 90), theta = 0.009965599752708413, phi = 4.073043968744222
pid = 22, p = (-0.0017035757176895499, -0.0025823606702950175, 0.29042945268097614, 0.29044592911836226), Parent_PIDs = (22, 22), theta = 0.010651629705298928, phi = 4.129227029137594
pid = 2112, p = (0.7624929161219959, 0.698433413722692, 139.96992804438136, 139.97690078443208), Parent_PIDs = (3, 2103), theta = 0.007387334866852773, phi = 0.7415776826846247
pid = -321, p = (0.6273165249915545, 0.3489297302293919, 105.8706166651802, 105.87420115867272), Parent_PIDs = (3, 2103), theta = 0.006780140503846457, phi = 0.5076106413410758
pid = -321, p = (0.15781115976408505, -0.503955532965996, 8.098104488296878, 8.130306992182222), Parent_PIDs = (3, 2103), theta = 0.0651189451745413, phi = 5.015861364405831
pid = 211, p = (0.5336201157054258, 0.1535376491651226, 2.2462700326317466, 2.3180882386130275), Parent_PIDs = (3, 2103), theta = 0.2423380993013311, phi = 0.2801607499609761
pid = 211, p = (0.06895712154978807, 0.032461743890106615, -0.06372245971383078, 0.17131604186648663), Parent_PIDs = (3, 2103), theta = 2.2671529872101375, phi = 0.43997713479849754
pid = 2112, p = (-0.33141515219936823, 0.7997779642666752, 4.45915241681224, 4.638567974762924), Parent_PIDs = (1114, 90), theta = 0.19176020979901873, phi = 1.9636408349285506
pid = -211, p = (0.04008399928432295, 0.18403497148314454, 0.07152355786632442, 0.24509386356513116), Parent_PIDs = (1114, 90), theta = 1.2078781322464778, phi = 1.3563392892691006
pid = -2212, p = (0.6204426834071686, 1.0393069997277065, 187.66711990250587, 187.67336878539135), Parent_PIDs = (-3122, 90), theta = 0.006449716611128075, phi = 1.0326023664795598
pid = 211, p = (0.11730500189798587, 0.3516112493628458, 43.213325000309844, 43.2151400356571), Parent_PIDs = (-3122, 90), theta = 0.008577302044390065, phi = 1.2487866253268727
pid = 22, p = (-0.012296768411611411, -0.04185421921531783, 2.164022322028575, 2.1644619646502083), Parent_PIDs = (3212, 90), theta = 0.020155671169815148, phi = 4.4266299467455275
pid = 14, p = (0.05132443787405859, -0.012810552048527903, 2.916789175868063, 2.917268826253071), Parent_PIDs = (-3312, 90), theta = 0.0181340630585134, phi = 6.038583657099518
pid = -13, p = (-0.04489951882652718, 0.0561741485829171, 2.5177919864854372, 2.5210339197579534), Parent_PIDs = (-3312, 90), theta = 0.028554228848282837, phi = 2.2451051003703912
pid = 211, p = (0.9646106233188444, 1.0136052806278244, 250.3895221561766, 250.39347067106783), Parent_PIDs = (310, 90), theta = 0.005588190187063487, phi = 0.8101601941632129
pid = -211, p = (0.038184858124214335, 0.1590442102585548, 38.663517464558154, 38.66411534823085), Parent_PIDs = (310, 90), theta = 0.0042304197642233, phi = 1.3351666437214644
pid = 2212, p = (0.08784327754849422, 0.5902936521932053, 62.52479461583636, 62.53468202032095), Parent_PIDs = (3122, 90), theta = 0.009544626998130192, phi = 1.423067613047039
pid = -211, p = (0.0034759376775974392, 0.12156108441734514, 5.6901912579373946, 5.693201692913629), Parent_PIDs = (3122, 90), theta = 0.021368747349447947, phi = 1.5422099513161214
pid = -2212, p = (0.02574169705343376, -0.02157566510500803, 17.619733208649144, 17.644729441993874), Parent_PIDs = (-3122, 90), theta = 0.0019062614745853498, phi = 5.585605161595353
pid = 211, p = (0.038442511031392464, 0.07395996613988318, 5.015903263364766, 5.018536961663143), Parent_PIDs = (-3122, 90), theta = 0.01661643128380422, phi = 1.091454483960549

pid = -11, p = (-3.747337850195164, -5.039953734062356, 630.1890687520292, 630.2203630869253), Parent_PIDs = (-11, 90), theta = 0.009965599752708413, phi = 4.073043968744222
pid = 22, p = (-0.0017035757176895499, -0.0025823606702950175, 0.29042945268097614, 0.29044592911836226), Parent_PIDs = (22, 22), theta = 0.010651629705298928, phi = 4.129227029137594
pid = 2112, p = (0.7624929161219959, 0.698433413722692, 139.96992804438136, 139.97690078443208), Parent_PIDs = (3, 2103), theta = 0.007387334866852773, phi = 0.7415776826846247
pid = -321, p = (0.6273165249915545, 0.3489297302293919, 105.8706166651802, 105.87420115867272), Parent_PIDs = (3, 2103), theta = 0.006780140503846457, phi = 0.5076106413410758
pid = -321, p = (0.15781115976408505, -0.503955532965996, 8.098104488296878, 8.130306992182222), Parent_PIDs = (3, 2103), theta = 0.0651189451745413, phi = 5.015861364405831
pid = 211, p = (0.5336201157054258, 0.1535376491651226, 2.2462700326317466, 2.3180882386130275), Parent_PIDs = (3, 2103), theta = 0.2423380993013311, phi = 0.2801607499609761
pid = 211, p = (0.06895712154978807, 0.032461743890106615, -0.06372245971383078, 0.17131604186648663), Parent_PIDs = (3, 2103), theta = 2.2671529872101375, phi = 0.43997713479849754
pid = 2112, p = (-0.33141515219936823, 0.7997779642666752, 4.45915241681224, 4.638567974762924), Parent_PIDs = (1114, 90), theta = 0.19176020979901873, phi = 1.9636408349285506
pid = -211, p = (0.04008399928432295, 0.18403497148314454, 0.07152355786632442, 0.24509386356513116), Parent_PIDs = (1114, 90), theta = 1.2078781322464778, phi = 1.3563392892691006
pid = -2212, p = (0.6204426834071686, 1.0393069997277065, 187.66711990250587, 187.67336878539135), Parent_PIDs = (-3122, 90), theta = 0.006449716611128075, phi = 1.0326023664795598
pid = 211, p = (0.11730500189798587, 0.3516112493628458, 43.213325000309844, 43.2151400356571), Parent_PIDs = (-3122, 90), theta = 0.008577302044390065, phi = 1.2487866253268727
pid = 22, p = (-0.012296768411611411, -0.04185421921531783, 2.164022322028575, 2.1644619646502083), Parent_PIDs = (3212, 90), theta = 0.020155671169815148, phi = 4.4266299467455275
pid = 14, p = (0.05132443787405859, -0.012810552048527903, 2.916789175868063, 2.917268826253071), Parent_PIDs = (-3312, 90), theta = 0.0181340630585134, phi = 6.038583657099518
pid = -13, p = (-0.04489951882652718, 0.0561741485829171, 2.5177919864854372, 2.5210339197579534), Parent_PIDs = (-3312, 90), theta = 0.028554228848282837, phi = 2.2451051003703912
pid = 211, p = (0.9646106233188444, 1.0136052806278244, 250.3895221561766, 250.39347067106783), Parent_PIDs = (310, 90), theta = 0.005588190187063487, phi = 0.8101601941632129
pid = -211, p = (0.038184858124214335, 0.1590442102585548, 38.663517464558154, 38.66411534823085), Parent_PIDs = (310, 90), theta = 0.0042304197642233, phi = 1.3351666437214644
pid = 2212, p = (0.08784327754849422, 0.5902936521932053, 62.52479461583636, 62.53468202032095), Parent_PIDs = (3122, 90), theta = 0.009544626998130192, phi = 1.423067613047039
pid = -211, p = (0.0034759376775974392, 0.12156108441734514, 5.6901912579373946, 5.693201692913629), Parent_PIDs = (3122, 90), theta = 0.021368747349447947, phi = 1.5422099513161214
pid = -2212, p = (0.02574169705343376, -0.02157566510500803, 17.619733208649144, 17.644729441993874), Parent_PIDs = (-3122, 90), theta = 0.0019062614745853498, phi = 5.585605161595353
pid = 211, p = (0.038442511031392464, 0.07395996613988318, 5.015903263364766, 5.018536961663143), Parent_PIDs = (-3122, 90), theta = 0.01661643128380422, phi = 1.091454483960549

pid = -11, p = (-3.747337850195164, -5.039953734062356, 630.1890687520292, 630.2203630869253), Parent_PIDs = (-11, 90), theta = 0.009965599752708413, phi = 4.073043968744222
pid = 22, p = (-0.0017035757176895499, -0.0025823606702950175, 0.29042945268097614, 0.29044592911836226), Parent_PIDs = (22, 22), theta = 0.010651629705298928, phi = 4.129227029137594
pid = 2112, p = (0.7624929161219959, 0.698433413722692, 139.96992804438136, 139.97690078443208), Parent_PIDs = (3, 2103), theta = 0.007387334866852773, phi = 0.7415776826846247
pid = -321, p = (0.6273165249915545, 0.3489297302293919, 105.8706166651802, 105.87420115867272), Parent_PIDs = (3, 2103), theta = 0.006780140503846457, phi = 0.5076106413410758
pid = -321, p = (0.15781115976408505, -0.503955532965996, 8.098104488296878, 8.130306992182222), Parent_PIDs = (3, 2103), theta = 0.0651189451745413, phi = 5.015861364405831
pid = 211, p = (0.5336201157054258, 0.1535376491651226, 2.2462700326317466, 2.3180882386130275), Parent_PIDs = (3, 2103), theta = 0.2423380993013311, phi = 0.2801607499609761
pid = 211, p = (0.06895712154978807, 0.032461743890106615, -0.06372245971383078, 0.17131604186648663), Parent_PIDs = (3, 2103), theta = 2.2671529872101375, phi = 0.43997713479849754
pid = 2112, p = (-0.33141515219936823, 0.7997779642666752, 4.45915241681224, 4.638567974762924), Parent_PIDs = (1114, 90), theta = 0.19176020979901873, phi = 1.9636408349285506
pid = -211, p = (0.04008399928432295, 0.18403497148314454, 0.07152355786632442, 0.24509386356513116), Parent_PIDs = (1114, 90), theta = 1.2078781322464778, phi = 1.3563392892691006
pid = -2212, p = (0.6204426834071686, 1.0393069997277065, 187.66711990250587, 187.67336878539135), Parent_PIDs = (-3122, 90), theta = 0.006449716611128075, phi = 1.0326023664795598
pid = 211, p = (0.11730500189798587, 0.3516112493628458, 43.213325000309844, 43.2151400356571), Parent_PIDs = (-3122, 90), theta = 0.008577302044390065, phi = 1.2487866253268727
pid = 22, p = (-0.012296768411611411, -0.04185421921531783, 2.164022322028575, 2.1644619646502083), Parent_PIDs = (3212, 90), theta = 0.020155671169815148, phi = 4.4266299467455275
pid = 14, p = (0.05132443787405859, -0.012810552048527903, 2.916789175868063, 2.917268826253071), Parent_PIDs = (-3312, 90), theta = 0.0181340630585134, phi = 6.038583657099518
pid = -13, p = (-0.04489951882652718, 0.0561741485829171, 2.5177919864854372, 2.5210339197579534), Parent_PIDs = (-3312, 90), theta = 0.028554228848282837, phi = 2.2451051003703912
pid = 211, p = (0.9646106233188444, 1.0136052806278244, 250.3895221561766, 250.39347067106783), Parent_PIDs = (310, 90), theta = 0.005588190187063487, phi = 0.8101601941632129
pid = -211, p = (0.038184858124214335, 0.1590442102585548, 38.663517464558154, 38.66411534823085), Parent_PIDs = (310, 90), theta = 0.0042304197642233, phi = 1.3351666437214644
pid = 2212, p = (0.08784327754849422, 0.5902936521932053, 62.52479461583636, 62.53468202032095), Parent_PIDs = (3122, 90), theta = 0.009544626998130192, phi = 1.423067613047039
pid = -211, p = (0.0034759376775974392, 0.12156108441734514, 5.6901912579373946, 5.693201692913629), Parent_PIDs = (3122, 90), theta = 0.021368747349447947, phi = 1.5422099513161214
pid = -2212, p = (0.02574169705343376, -0.02157566510500803, 17.619733208649144, 17.644729441993874), Parent_PIDs = (-3122, 90), theta = 0.0019062614745853498, phi = 5.585605161595353
pid = 211, p = (0.038442511031392464, 0.07395996613988318, 5.015903263364766, 5.018536961663143), Parent_PIDs = (-3122, 90), theta = 0.01661643128380422, phi = 1.091454483960549

pid = -11, p = (-3.747337850195164, -5.039953734062356, 630.1890687520292, 630.2203630869253), Parent_PIDs = (-11, 90), theta = 0.009965599752708413, phi = 4.073043968744222
pid = 22, p = (-0.0017035757176895499, -0.0025823606702950175, 0.29042945268097614, 0.29044592911836226), Parent_PIDs = (22, 22), theta = 0.010651629705298928, phi = 4.129227029137594
pid = 2112, p = (0.7624929161219959, 0.698433413722692, 139.96992804438136, 139.97690078443208), Parent_PIDs = (3, 2103), theta = 0.007387334866852773, phi = 0.7415776826846247
pid = -321, p = (0.6273165249915545, 0.3489297302293919, 105.8706166651802, 105.87420115867272), Parent_PIDs = (3, 2103), theta = 0.006780140503846457, phi = 0.5076106413410758
pid = -321, p = (0.15781115976408505, -0.503955532965996, 8.098104488296878, 8.130306992182222), Parent_PIDs = (3, 2103), theta = 0.0651189451745413, phi = 5.015861364405831
pid = 211, p = (0.5336201157054258, 0.1535376491651226, 2.2462700326317466, 2.3180882386130275), Parent_PIDs = (3, 2103), theta = 0.2423380993013311, phi = 0.2801607499609761
pid = 211, p = (0.06895712154978807, 0.032461743890106615, -0.06372245971383078, 0.17131604186648663), Parent_PIDs = (3, 2103), theta = 2.2671529872101375, phi = 0.43997713479849754
pid = 2112, p = (-0.33141515219936823, 0.7997779642666752, 4.45915241681224, 4.638567974762924), Parent_PIDs = (1114, 90), theta = 0.19176020979901873, phi = 1.9636408349285506
pid = -211, p = (0.04008399928432295, 0.18403497148314454, 0.07152355786632442, 0.24509386356513116), Parent_PIDs = (1114, 90), theta = 1.2078781322464778, phi = 1.3563392892691006
pid = -2212, p = (0.6204426834071686, 1.0393069997277065, 187.66711990250587, 187.67336878539135), Parent_PIDs = (-3122, 90), theta = 0.006449716611128075, phi = 1.0326023664795598
pid = 211, p = (0.11730500189798587, 0.3516112493628458, 43.213325000309844, 43.2151400356571), Parent_PIDs = (-3122, 90), theta = 0.008577302044390065, phi = 1.2487866253268727
pid = 22, p = (-0.012296768411611411, -0.04185421921531783, 2.164022322028575, 2.1644619646502083), Parent_PIDs = (3212, 90), theta = 0.020155671169815148, phi = 4.4266299467455275
pid = 14, p = (0.05132443787405859, -0.012810552048527903, 2.916789175868063, 2.917268826253071), Parent_PIDs = (-3312, 90), theta = 0.0181340630585134, phi = 6.038583657099518
pid = -13, p = (-0.04489951882652718, 0.0561741485829171, 2.5177919864854372, 2.5210339197579534), Parent_PIDs = (-3312, 90), theta = 0.028554228848282837, phi = 2.2451051003703912
pid = 211, p = (0.9646106233188444, 1.0136052806278244, 250.3895221561766, 250.39347067106783), Parent_PIDs = (310, 90), theta = 0.005588190187063487, phi = 0.8101601941632129
pid = -211, p = (0.038184858124214335, 0.1590442102585548, 38.663517464558154, 38.66411534823085), Parent_PIDs = (310, 90), theta = 0.0042304197642233, phi = 1.3351666437214644
pid = 2212, p = (0.08784327754849422, 0.5902936521932053, 62.52479461583636, 62.53468202032095), Parent_PIDs = (3122, 90), theta = 0.009544626998130192, phi = 1.423067613047039
pid = -211, p = (0.0034759376775974392, 0.12156108441734514, 5.6901912579373946, 5.693201692913629), Parent_PIDs = (3122, 90), theta = 0.021368747349447947, phi = 1.5422099513161214
pid = -2212, p = (0.02574169705343376, -0.02157566510500803, 17.619733208649144, 17.644729441993874), Parent_PIDs = (-3122, 90), theta = 0.0019062614745853498, phi = 5.585605161595353
pid = 211, p = (0.038442511031392464, 0.07395996613988318, 5.015903263364766, 5.018536961663143), Parent_PIDs = (-3122, 90), theta = 0.01661643128380422, phi = 1.091454483960549

pid = -11, p = (-3.747337850195164, -5.039953734062356, 630.1890687520292, 630.2203630869253), Parent_PIDs = (-11, 90), theta = 0.009965599752708413, phi = 4.073043968744222
pid = 22, p = (-0.0017035757176895499, -0.0025823606702950175, 0.29042945268097614, 0.29044592911836226), Parent_PIDs = (22, 22), theta = 0.010651629705298928, phi = 4.129227029137594
pid = 2112, p = (0.7624929161219959, 0.698433413722692, 139.96992804438136, 139.97690078443208), Parent_PIDs = (3, 2103), theta = 0.007387334866852773, phi = 0.7415776826846247
pid = -321, p = (0.6273165249915545, 0.3489297302293919, 105.8706166651802, 105.87420115867272), Parent_PIDs = (3, 2103), theta = 0.006780140503846457, phi = 0.5076106413410758
pid = -321, p = (0.15781115976408505, -0.503955532965996, 8.098104488296878, 8.130306992182222), Parent_PIDs = (3, 2103), theta = 0.0651189451745413, phi = 5.015861364405831
pid = 211, p = (0.5336201157054258, 0.1535376491651226, 2.2462700326317466, 2.3180882386130275), Parent_PIDs = (3, 2103), theta = 0.2423380993013311, phi = 0.2801607499609761
pid = 211, p = (0.06895712154978807, 0.032461743890106615, -0.06372245971383078, 0.17131604186648663), Parent_PIDs = (3, 2103), theta = 2.2671529872101375, phi = 0.43997713479849754
pid = 2112, p = (-0.33141515219936823, 0.7997779642666752, 4.45915241681224, 4.638567974762924), Parent_PIDs = (1114, 90), theta = 0.19176020979901873, phi = 1.9636408349285506
pid = -211, p = (0.04008399928432295, 0.18403497148314454, 0.07152355786632442, 0.24509386356513116), Parent_PIDs = (1114, 90), theta = 1.2078781322464778, phi = 1.3563392892691006
pid = -2212, p = (0.6204426834071686, 1.0393069997277065, 187.66711990250587, 187.67336878539135), Parent_PIDs = (-3122, 90), theta = 0.006449716611128075, phi = 1.0326023664795598
pid = 211, p = (0.11730500189798587, 0.3516112493628458, 43.213325000309844, 43.2151400356571), Parent_PIDs = (-3122, 90), theta = 0.008577302044390065, phi = 1.2487866253268727
pid = 22, p = (-0.012296768411611411, -0.04185421921531783, 2.164022322028575, 2.1644619646502083), Parent_PIDs = (3212, 90), theta = 0.020155671169815148, phi = 4.4266299467455275
pid = 14, p = (0.05132443787405859, -0.012810552048527903, 2.916789175868063, 2.917268826253071), Parent_PIDs = (-3312, 90), theta = 0.0181340630585134, phi = 6.038583657099518
pid = -13, p = (-0.04489951882652718, 0.0561741485829171, 2.5177919864854372, 2.5210339197579534), Parent_PIDs = (-3312, 90), theta = 0.028554228848282837, phi = 2.2451051003703912
pid = 211, p = (0.9646106233188444, 1.0136052806278244, 250.3895221561766, 250.39347067106783), Parent_PIDs = (310, 90), theta = 0.005588190187063487, phi = 0.8101601941632129
pid = -211, p = (0.038184858124214335, 0.1590442102585548, 38.663517464558154, 38.66411534823085), Parent_PIDs = (310, 90), theta = 0.0042304197642233, phi = 1.3351666437214644
pid = 2212, p = (0.08784327754849422, 0.5902936521932053, 62.52479461583636, 62.53468202032095), Parent_PIDs = (3122, 90), theta = 0.009544626998130192, phi = 1.423067613047039
